YOLOv8n Metrics
04-16-2026 17:25:25 RAM 4440/7607MB (lfb 73x4MB) SWAP 74/3804MB (cached 0MB) CPU [24%@1267,18%@1267,19%@1267,17%@1267,97%@1728,20%@1728] GR3D_FREQ 0% cpu@48.25C soc2@46C soc0@46.531C gpu@47.343C tj@48.25C soc1@46.312C VDD_IN 5342mW/5342mW VDD_CPU_GPU_CV 1671mW/1671mW VDD_SOC 1435mW/1435mW
04-16-2026 17:25:26 RAM 4476/7607MB (lfb 73x4MB) SWAP 74/3804MB (cached 0MB) CPU [16%@1728,36%@1728,7%@1728,11%@1728,100%@1728,11%@1728] GR3D_FREQ 64% cpu@48.375C soc2@46.281C soc0@46.656C gpu@47.562C tj@48.375C soc1@46.25C VDD_IN 6180mW/5761mW VDD_CPU_GPU_CV 2225mW/1948mW VDD_SOC 1512mW/1474mW
04-16-2026 17:25:27 RAM 4509/7607MB (lfb 73x4MB) SWAP 74/3804MB (cached 0MB) CPU [27%@1574,20%@1574,27%@1574,24%@1574,100%@1728,16%@1728] GR3D_FREQ 62% cpu@48.687C soc2@46.375C soc0@46.625C gpu@47.875C tj@48.687C soc1@46.281C VDD_IN 6259mW/5927mW VDD_CPU_GPU_CV 2225mW/2040mW VDD_SOC 1552mW/1500mW
04-16-2026 17:25:28 RAM 4532/7607MB (lfb 73x4MB) SWAP 74/3804MB (cached 0MB) CPU [50%@1728,39%@1728,48%@1728,65%@1728,100%@1728,32%@1728] GR3D_FREQ 57% cpu@48.531C soc2@46.531C soc0@46.718C gpu@48.031C tj@48.531C soc1@46.437C VDD_IN 7256mW/6259mW VDD_CPU_GPU_CV 3020mW/2285mW VDD_SOC 1634mW/1533mW
04-16-2026 17:25:29 RAM 4629/7607MB (lfb 58x4MB) SWAP 74/3804MB (cached 0MB) CPU [41%@1728,68%@1728,44%@1728,41%@1728,63%@729,38%@729] GR3D_FREQ 0% cpu@48.25C soc2@46.531C soc0@46.75C gpu@48.062C tj@48.25C soc1@46.531C VDD_IN 6618mW/6331mW VDD_CPU_GPU_CV 2623mW/2353mW VDD_SOC 1512mW/1529mW
04-16-2026 17:25:30 RAM 5435/7607MB (lfb 1x4MB) SWAP 74/3804MB (cached 0MB) CPU [78%@1728,62%@1728,89%@1728,61%@1728,76%@729,58%@729] GR3D_FREQ 0% cpu@48.718C soc2@46.593C soc0@46.843C gpu@48.218C tj@48.718C soc1@46.75C VDD_IN 7097mW/6459mW VDD_CPU_GPU_CV 2786mW/2425mW VDD_SOC 1632mW/1546mW
04-16-2026 17:25:31 RAM 5654/7607MB (lfb 1x4MB) SWAP 74/3804MB (cached 0MB) CPU [65%@1728,40%@1728,44%@1728,42%@1728,32%@729,44%@729] GR3D_FREQ 55% cpu@49.218C soc2@46.75C soc0@47.125C gpu@48.531C tj@49.218C soc1@46.562C VDD_IN 7921mW/6668mW VDD_CPU_GPU_CV 3298mW/2550mW VDD_SOC 1791mW/1581mW
04-16-2026 17:25:32 RAM 5721/7607MB (lfb 5x4MB) SWAP 74/3804MB (cached 0MB) CPU [53%@1728,44%@1728,57%@1728,50%@1728,53%@729,46%@729] GR3D_FREQ 57% cpu@48.937C soc2@47C soc0@47.218C gpu@48.781C tj@48.781C soc1@46.718C VDD_IN 8240mW/6864mW VDD_CPU_GPU_CV 3571mW/2677mW VDD_SOC 1791mW/1607mW
04-16-2026 17:25:33 RAM 5760/7607MB (lfb 2x4MB) SWAP 74/3804MB (cached 0MB) CPU [35%@1267,41%@1267,36%@1267,30%@1267,33%@729,26%@729] GR3D_FREQ 99% cpu@48.656C soc2@46.875C soc0@47.125C gpu@49.781C tj@49.781C soc1@46.75C VDD_IN 8226mW/7015mW VDD_CPU_GPU_CV 3309mW/2748mW VDD_SOC 1956mW/1646mW
04-16-2026 17:25:34 RAM 5795/7607MB (lfb 2x4MB) SWAP 74/3804MB (cached 0MB) CPU [13%@729,36%@729,31%@729,22%@729,50%@1728,17%@1728] GR3D_FREQ 42% cpu@48.968C soc2@47.187C soc0@47.375C gpu@49.281C tj@49.281C soc1@46.875C VDD_IN 10730mW/7387mW VDD_CPU_GPU_CV 4793mW/2952mW VDD_SOC 2499mW/1731mW
04-16-2026 17:25:35 RAM 5841/7607MB (lfb 4x4MB) SWAP 74/3804MB (cached 0MB) CPU [7%@1728,4%@1728,9%@1728,11%@1728,92%@729,0%@729] GR3D_FREQ 0% cpu@48.781C soc2@46.812C soc0@47.343C gpu@48.406C tj@48.781C soc1@46.968C VDD_IN 5931mW/7255mW VDD_CPU_GPU_CV 1907mW/2857mW VDD_SOC 1592mW/1719mW
04-16-2026 17:25:36 RAM 5886/7607MB (lfb 1x4MB) SWAP 74/3804MB (cached 0MB) CPU [12%@1728,27%@1728,14%@1728,100%@1728,21%@729,7%@729] GR3D_FREQ 0% cpu@48.906C soc2@46.812C soc0@47.437C gpu@48.281C tj@48.906C soc1@46.75C VDD_IN 5422mW/7102mW VDD_CPU_GPU_CV 1711mW/2762mW VDD_SOC 1435mW/1695mW
04-16-2026 17:25:37 RAM 5928/7607MB (lfb 1x2MB) SWAP 74/3804MB (cached 0MB) CPU [2%@1728,27%@1728,3%@1728,100%@1728,25%@729,4%@729] GR3D_FREQ 0% cpu@48.75C soc2@46.812C soc0@47.5C gpu@48.312C tj@48.75C soc1@46.812C VDD_IN 5422mW/6973mW VDD_CPU_GPU_CV 1751mW/2684mW VDD_SOC 1433mW/1675mW
04-16-2026 17:25:38 RAM 5970/7607MB (lfb 1x2MB) SWAP 74/3804MB (cached 0MB) CPU [2%@1728,3%@1728,5%@1728,99%@1728,13%@729,12%@729] GR3D_FREQ 0% cpu@48.625C soc2@46.812C soc0@47.156C gpu@48.312C tj@48.625C soc1@46.812C VDD_IN 5502mW/6868mW VDD_CPU_GPU_CV 1671mW/2611mW VDD_SOC 1475mW/1661mW
04-16-2026 17:25:39 RAM 5982/7607MB (lfb 12x2MB) SWAP 74/3804MB (cached 0MB) CPU [4%@1728,9%@1728,3%@1728,100%@1728,9%@729,4%@729] GR3D_FREQ 0% cpu@48.656C soc2@46.718C soc0@47.312C gpu@48.312C tj@48.656C soc1@46.906C VDD_IN 5382mW/6769mW VDD_CPU_GPU_CV 1632mW/2546mW VDD_SOC 1433mW/1645mW
04-16-2026 17:25:40 RAM 5891/7607MB (lfb 2x4MB) SWAP 74/3804MB (cached 0MB) CPU [17%@1728,22%@1728,15%@1728,100%@1728,23%@729,21%@729] GR3D_FREQ 0% cpu@48.687C soc2@46.781C soc0@47.25C gpu@48.343C tj@48.687C soc1@47.031C VDD_IN 5502mW/6689mW VDD_CPU_GPU_CV 1711mW/2494mW VDD_SOC 1475mW/1635mW
04-16-2026 17:25:41 RAM 5340/7607MB (lfb 45x4MB) SWAP 74/3804MB (cached 0MB) CPU [16%@729,22%@729,23%@729,49%@729,13%@1728,63%@1728] GR3D_FREQ 0% cpu@48.375C soc2@46.812C soc0@47.343C gpu@48.312C tj@48.531C soc1@46.906C VDD_IN 5621mW/6627mW VDD_CPU_GPU_CV 1632mW/2443mW VDD_SOC 1515mW/1628mW
04-16-2026 17:25:42 RAM 5273/7607MB (lfb 54x4MB) SWAP 74/3804MB (cached 0MB) CPU [3%@1728,3%@1728,4%@1728,49%@1728,2%@1728,54%@1728] GR3D_FREQ 31% cpu@48.562C soc2@46.781C soc0@47.468C gpu@48.718C tj@48.718C soc1@46.812C VDD_IN 5302mW/6553mW VDD_CPU_GPU_CV 1393mW/2385mW VDD_SOC 1515mW/1622mW
04-16-2026 17:25:43 RAM 4246/7607MB (lfb 88x4MB) SWAP 74/3804MB (cached 0MB) CPU [16%@729,10%@729,6%@729,25%@729,20%@729,7%@729] GR3D_FREQ 0% cpu@48.093C soc2@46.593C soc0@47.25C gpu@48.562C tj@48.562C soc1@46.875C VDD_IN 4179mW/6428mW VDD_CPU_GPU_CV 844mW/2304mW VDD_SOC 1245mW/1602mW
04-16-2026 17:25:44 RAM 4248/7607MB (lfb 88x4MB) SWAP 74/3804MB (cached 0MB) CPU [6%@729,4%@729,4%@729,4%@729,3%@729,2%@729] GR3D_FREQ 0% cpu@48.031C soc2@46.593C soc0@47.312C gpu@48.437C tj@48.437C soc1@46.968C VDD_IN 3749mW/6294mW VDD_CPU_GPU_CV 604mW/2219mW VDD_SOC 1128mW/1578mW
04-16-2026 17:25:45 RAM 4249/7607MB (lfb 88x4MB) SWAP 74/3804MB (cached 0MB) CPU [5%@1728,2%@1728,5%@1728,3%@1728,2%@729,1%@729] GR3D_FREQ 32% cpu@47.812C soc2@46.593C soc0@47.281C gpu@48.093C tj@48.093C soc1@46.781C VDD_IN 3669mW/6169mW VDD_CPU_GPU_CV 564mW/2140mW VDD_SOC 1128mW/1557mW

YOLOv8n Metrics
04-16-2026 17:27:36 RAM 4432/7607MB (lfb 67x4MB) SWAP 74/3804MB (cached 0MB) CPU [61%@1190,18%@1190,20%@1190,18%@1190,56%@1728,16%@1728] GR3D_FREQ 0% cpu@47.562C soc2@45.5C soc0@46.125C gpu@47.531C tj@47.531C soc1@45.75C VDD_IN 5302mW/5302mW VDD_CPU_GPU_CV 1632mW/1632mW VDD_SOC 1435mW/1435mW
04-16-2026 17:27:37 RAM 4465/7607MB (lfb 63x4MB) SWAP 74/3804MB (cached 0MB) CPU [7%@729,7%@729,7%@729,7%@729,100%@1728,1%@1728] GR3D_FREQ 0% cpu@47.531C soc2@45.562C soc0@46.093C gpu@47.531C tj@47.531C soc1@45.843C VDD_IN 5334mW/5318mW VDD_CPU_GPU_CV 1629mW/1631mW VDD_SOC 1433mW/1434mW
04-16-2026 17:27:38 RAM 4510/7607MB (lfb 63x4MB) SWAP 74/3804MB (cached 0MB) CPU [3%@729,2%@729,2%@729,2%@729,100%@1728,1%@1728] GR3D_FREQ 0% cpu@47.75C soc2@45.593C soc0@46.187C gpu@47.625C tj@47.75C soc1@46.031C VDD_IN 5294mW/5310mW VDD_CPU_GPU_CV 1550mW/1604mW VDD_SOC 1433mW/1434mW
04-16-2026 17:27:39 RAM 4534/7607MB (lfb 63x4MB) SWAP 74/3804MB (cached 0MB) CPU [1%@729,1%@729,1%@729,0%@729,100%@1728,1%@1728] GR3D_FREQ 0% cpu@47.875C soc2@45.687C soc0@46.406C gpu@47.125C tj@47.875C soc1@45.75C VDD_IN 5254mW/5296mW VDD_CPU_GPU_CV 1550mW/1590mW VDD_SOC 1433mW/1434mW
04-16-2026 17:27:40 RAM 4666/7607MB (lfb 47x4MB) SWAP 74/3804MB (cached 0MB) CPU [37%@1574,28%@1574,27%@1574,26%@1574,83%@1728,18%@1728] GR3D_FREQ 0% cpu@47.625C soc2@45.75C soc0@46.468C gpu@47.218C tj@47.625C soc1@45.875C VDD_IN 5901mW/5417mW VDD_CPU_GPU_CV 2070mW/1686mW VDD_SOC 1472mW/1441mW
04-16-2026 17:27:41 RAM 5463/7607MB (lfb 1x4MB) SWAP 74/3804MB (cached 0MB) CPU [76%@1728,74%@1728,73%@1728,95%@1728,73%@729,73%@729] GR3D_FREQ 19% cpu@47.906C soc2@45.968C soc0@46.187C gpu@47.593C tj@47.906C soc1@46C VDD_IN 6937mW/5670mW VDD_CPU_GPU_CV 2667mW/1850mW VDD_SOC 1634mW/1473mW
04-16-2026 17:27:42 RAM 5696/7607MB (lfb 5x4MB) SWAP 74/3804MB (cached 0MB) CPU [41%@1420,16%@1420,22%@1420,33%@1420,58%@729,8%@729] GR3D_FREQ 6% cpu@47.875C soc2@45.968C soc0@46.468C gpu@47.625C tj@47.875C soc1@46.218C VDD_IN 6520mW/5792mW VDD_CPU_GPU_CV 2196mW/1899mW VDD_SOC 1680mW/1503mW
04-16-2026 17:27:43 RAM 5741/7607MB (lfb 5x4MB) SWAP 74/3804MB (cached 0MB) CPU [39%@729,10%@729,37%@729,35%@729,18%@883,49%@883] GR3D_FREQ 45% cpu@47.562C soc2@45.937C soc0@46.625C gpu@47.5C tj@47.562C soc1@46.031C VDD_IN 5898mW/5805mW VDD_CPU_GPU_CV 1682mW/1872mW VDD_SOC 1645mW/1521mW
04-16-2026 17:27:44 RAM 5785/7607MB (lfb 4x4MB) SWAP 74/3804MB (cached 0MB) CPU [32%@1728,32%@1728,49%@1728,9%@1728,18%@729,23%@729] GR3D_FREQ 98% cpu@48.375C soc2@46.062C soc0@46.437C gpu@47.75C tj@47.875C soc1@46.093C VDD_IN 5586mW/5781mW VDD_CPU_GPU_CV 1605mW/1842mW VDD_SOC 1564mW/1525mW
04-16-2026 17:27:45 RAM 5836/7607MB (lfb 66x1MB) SWAP 74/3804MB (cached 0MB) CPU [21%@1728,25%@1728,50%@1728,20%@1728,34%@1728,3%@1728] GR3D_FREQ 96% cpu@48.218C soc2@46.531C soc0@46.593C gpu@49.156C tj@49.156C soc1@46.125C VDD_IN 10253mW/6228mW VDD_CPU_GPU_CV 4595mW/2118mW VDD_SOC 2265mW/1599mW
04-16-2026 17:27:46 RAM 5844/7607MB (lfb 2x4MB) SWAP 74/3804MB (cached 0MB) CPU [6%@1728,99%@1728,5%@1728,3%@1728,1%@729,2%@729] GR3D_FREQ 0% cpu@47.875C soc2@46.218C soc0@46.75C gpu@47.781C tj@47.875C soc1@46.437C VDD_IN 5971mW/6205mW VDD_CPU_GPU_CV 1907mW/2098mW VDD_SOC 1552mW/1595mW
04-16-2026 17:27:47 RAM 5896/7607MB (lfb 2x4MB) SWAP 74/3804MB (cached 0MB) CPU [31%@1728,97%@1728,14%@1728,14%@1728,10%@729,28%@729] GR3D_FREQ 0% cpu@48.281C soc2@46.25C soc0@46.718C gpu@47.906C tj@48.281C soc1@46.187C VDD_IN 5502mW/6146mW VDD_CPU_GPU_CV 1791mW/2073mW VDD_SOC 1433mW/1582mW
04-16-2026 17:27:48 RAM 5933/7607MB (lfb 44x1MB) SWAP 74/3804MB (cached 0MB) CPU [27%@1728,99%@1728,2%@1728,2%@1728,1%@1344,25%@1344] GR3D_FREQ 0% cpu@48.25C soc2@46.187C soc0@46.656C gpu@47.875C tj@48.25C soc1@46.218C VDD_IN 5422mW/6090mW VDD_CPU_GPU_CV 1751mW/2048mW VDD_SOC 1433mW/1570mW
04-16-2026 17:27:49 RAM 5985/7607MB (lfb 5x2MB) SWAP 74/3804MB (cached 0MB) CPU [1%@1728,100%@1728,1%@1728,1%@1728,3%@729,0%@729] GR3D_FREQ 0% cpu@47.875C soc2@46.093C soc0@46.593C gpu@47.812C tj@47.875C soc1@46.281C VDD_IN 5342mW/6037mW VDD_CPU_GPU_CV 1552mW/2013mW VDD_SOC 1475mW/1563mW
04-16-2026 17:27:50 RAM 5995/7607MB (lfb 16x2MB) SWAP 74/3804MB (cached 0MB) CPU [8%@1728,100%@1728,1%@1728,0%@1728,0%@729,13%@729] GR3D_FREQ 0% cpu@47.812C soc2@46.25C soc0@46.781C gpu@47.906C tj@47.937C soc1@46.375C VDD_IN 5294mW/5987mW VDD_CPU_GPU_CV 1592mW/1985mW VDD_SOC 1433mW/1555mW
04-16-2026 17:27:51 RAM 5917/7607MB (lfb 2x4MB) SWAP 74/3804MB (cached 0MB) CPU [10%@1728,100%@1728,2%@1728,2%@1728,1%@729,8%@729] GR3D_FREQ 0% cpu@47.75C soc2@46.218C soc0@46.75C gpu@47.875C tj@47.875C soc1@46.531C VDD_IN 5342mW/5947mW VDD_CPU_GPU_CV 1592mW/1960mW VDD_SOC 1433mW/1547mW
04-16-2026 17:27:52 RAM 5349/7607MB (lfb 52x4MB) SWAP 74/3804MB (cached 0MB) CPU [15%@729,68%@729,15%@729,12%@729,47%@1728,11%@1728] GR3D_FREQ 0% cpu@47.968C soc2@46.218C soc0@46.812C gpu@47.75C tj@47.968C soc1@46.312C VDD_IN 5502mW/5921mW VDD_CPU_GPU_CV 1512mW/1934mW VDD_SOC 1515mW/1545mW
04-16-2026 17:27:53 RAM 5296/7607MB (lfb 52x4MB) SWAP 74/3804MB (cached 0MB) CPU [29%@729,11%@729,24%@729,28%@729,100%@1728,0%@1728] GR3D_FREQ 0% cpu@48.062C soc2@46.281C soc0@46.625C gpu@47.812C tj@48.062C soc1@46.375C VDD_IN 5980mW/5924mW VDD_CPU_GPU_CV 1831mW/1928mW VDD_SOC 1552mW/1546mW
04-16-2026 17:27:54 RAM 4257/7607MB (lfb 84x4MB) SWAP 74/3804MB (cached 0MB) CPU [30%@729,8%@729,6%@729,11%@729,30%@729,1%@729] GR3D_FREQ 0% cpu@47.406C soc2@46.031C soc0@46.781C gpu@47.593C tj@47.593C soc1@46.437C VDD_IN 4179mW/5832mW VDD_CPU_GPU_CV 844mW/1871mW VDD_SOC 1245mW/1530mW
04-16-2026 17:27:55 RAM 4257/7607MB (lfb 84x4MB) SWAP 74/3804MB (cached 0MB) CPU [3%@729,0%@729,2%@729,0%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@47.281C soc2@45.968C soc0@46.656C gpu@47.843C tj@47.843C soc1@46.437C VDD_IN 3548mW/5718mW VDD_CPU_GPU_CV 524mW/1804mW VDD_SOC 1088mW/1508mW
04-16-2026 17:27:56 RAM 4259/7607MB (lfb 84x4MB) SWAP 74/3804MB (cached 0MB) CPU [4%@729,4%@729,7%@729,8%@729,4%@729,3%@729] GR3D_FREQ 0% cpu@47.468C soc2@45.968C soc0@46.75C gpu@47.75C tj@47.75C soc1@46.125C VDD_IN 3553mW/5615mW VDD_CPU_GPU_CV 524mW/1743mW VDD_SOC 1090mW/1488mW

